year,player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
2017,Anthony Hitchens,8754,LB,8,DAL,0,0,6,4,21,0,60.1,,,,,,0,0,0,0,0
2017,Logan Thomas,8755,TE,11,BUF,6,0,0,0,0,42,60.5,,,,,,0,0,0,0,0
2017,De'Anthony Thomas,8759,WR,16,KC,37,83,34,35,57,0,63.4,,63.8,,36.6,,1,0,0,1,3
2017,Walt Aikens,8760,CB,16,MIA,87,67,65,83,78,0,72.9,,,,,,1,0,4,1,0
2017,Pierre Desir,8762,CB,3,IND,0,3,8,0,0,0,61,,,,,,0,0,0,0,0
2017,Tre Boston,8763,S,15,LAC,0,21,9,0,54,0,58.4,,,,,,0,0,0,1,1
2017,Dontae Johnson,8764,CB,16,SF,6,57,68,0,67,0,62.3,,,,,,0,0,0,0,0
2017,James White,8765,HB,6,NE,5,0,1,0,0,0,60.4,,,,,,0,0,0,0,0
2017,Kevin Pierre-Louis,8767,LB,14,KC,25,51,63,56,52,0,62.5,,,,,,5,1,2,1,2
2017,Nevin Lawson,8768,CB,15,DET,0,80,35,5,41,0,54.4,,,,,,2,0,3,0,0
2017,Brent Urban,8769,DI,3,BLT,0,0,1,0,4,0,59.6,,,,,,0,0,0,0,0
2017,Dakota Dozier,8772,G,14,NYJ,2,0,0,0,0,59,62.6,,,,,,0,0,0,0,0
2017,Cameron Fleming,8775,T,12,NE,0,0,0,0,0,65,63,,,,,,0,0,0,0,0
2017,Ryan Grant,8777,WR,13,WAS,44,3,4,3,0,0,68.7,,,,,,0,0,0,0,0
2017,Telvin Smith Sr.,8779,LB,14,JAX,0,0,24,0,42,0,89.7,,,,,,0,0,0,0,0
2017,Ricardo Allen,8782,S,10,ATL,2,1,2,2,27,0,56.3,,,,,,0,0,0,0,0
2017,Bene Benwikere,8783,CB,12,DAL,40,54,50,0,0,0,55.5,,,,,,1,1,0,0,0
2017,Kevin Pamphile,8784,G,14,TB,0,0,0,0,0,56,63.5,,,,,,0,0,0,0,0
2017,Aaron Lynch,8785,ED,1,SF,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2017,Avery Williamson,8786,LB,7,TEN,3,0,9,0,21,0,61.7,,,,,,0,0,0,0,0
2017,Nat Berhe,8787,S,15,NYG,63,49,55,95,3,0,65.1,,,,,,1,0,6,1,1
2017,Jeremiah George,8789,LB,16,IND,82,66,43,85,0,0,53.9,,,,,,2,1,3,1,2
2017,Caraun Reid,8793,DI,1,IND,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2017,Chris Smith,8794,ED,16,CIN,0,0,12,0,75,0,58,,,,,,0,0,0,0,0
2017,Corey Linsley,8796,C,1,GB,0,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Keith Reaser,8805,CB,2,KC,10,7,7,5,0,0,54.8,,,,,,0,0,0,0,0
2017,Jordan Tripp,8806,LB,3,ATL,18,15,9,8,0,0,59.1,,,,,,0,0,0,1,0
2017,Devon Kennard,8809,ED,14,NYG,62,0,0,10,71,0,52,,,,,,0,0,0,0,0
2017,Jared Abbrederis,8811,WR,7,DET,26,29,22,14,0,0,48.7,,,,,,1,1,2,1,0
2017,Jon Halapio,8814,G,10,NYG,0,0,0,0,0,25,29.6,,,,,,0,0,0,0,0
2017,Kenneth Acker,8815,CB,16,KC,50,86,72,7,10,0,73.8,,,,,,2,0,4,0,0
2017,Alfred Blue,8816,HB,11,HST,65,33,44,54,0,0,63.7,,,,,,0,0,4,0,1
2017,Antone Exum Jr.,8817,S,2,SF,9,6,3,1,5,0,56.5,,,,,,0,0,0,0,0
2017,E.J. Gaines,8823,CB,11,BUF,0,0,6,0,35,0,61.6,,,,,,0,0,0,0,0
2017,T.J. Jones,8824,WR,9,DET,26,11,12,10,0,0,41.7,,57.2,,41.8,,0,0,0,0,3
2017,Matt Hazel,8825,WR,3,CLV,7,8,13,0,0,0,60.7,,,,,,0,0,0,0,0
2017,Pat O'Donnell,8826,P,16,CHI,0,4,0,87,0,50,63.2,60,,55.3,,,1,0,0,0,0
2017,Zach Fulton,8828,C,15,KC,0,0,0,0,0,81,65,,,,,,0,0,0,0,0
2017,Brandon Dixon,8830,CB,2,NYG,0,0,4,0,0,0,59.9,,,,,,0,0,0,0,0
2017,Laurent Duvernay-Tardif,8834,G,10,KC,0,0,0,0,0,51,61.8,,,,,,0,0,0,0,0
2017,Luke Bowanko,8839,G,16,BLT,0,0,0,0,0,76,58.2,,,,,,0,0,0,0,0
2017,Matt Paradis,8841,C,13,DEN,0,0,0,1,0,44,63.7,,,,,,0,0,0,0,0
2017,Jay Prosch,8845,FB,16,HST,97,59,37,54,0,61,50.9,,,,,,0,0,0,2,2
2017,Marquis Flowers,8846,LB,16,NE,62,36,18,59,33,0,62.1,,,,,,0,0,3,0,0
2017,Dan McCullers,8849,DI,3,PIT,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0
2017,Andre Hal,8850,S,16,HST,0,0,1,0,74,0,59.8,,,,,,0,0,0,0,0
2017,Michael Campanaro,8852,WR,13,BLT,15,0,57,0,0,0,61.3,,72.2,,55.1,,0,0,0,0,0
2017,T.J. Carrie,8853,CB,16,OAK,0,1,18,4,76,0,61.2,,,,61.1,,0,0,0,0,0
2017,Shamar Stephen,8854,DI,15,MIN,43,0,2,0,34,68,63,,,,,,0,0,0,0,0
2017,Beau Allen,8858,DI,15,PHI,0,0,9,0,52,75,59.5,,,,,,0,0,0,0,0
2017,Ulrick John,8866,T,4,GB,0,0,0,0,0,16,61.8,,,,,,0,0,0,0,0
2017,Trevor Reilly,8867,LB,6,NE,19,36,17,4,17,0,77.4,,,,,,0,0,5,0,0
2017,Terrence Fede,8868,ED,16,MIA,81,17,66,83,78,7,64,,,,,,2,0,2,0,1
2017,Shelby Harris,8869,DI,15,DEN,0,0,7,0,68,0,75.7,,,,,,0,0,0,0,0
2017,Jeff Janis,8870,WR,16,GB,43,70,61,72,0,0,48.2,,51.3,,,,1,0,4,0,5
2017,Seantrel Henderson,8871,T,7,BUF,0,0,0,0,0,25,62.3,,,,,,0,0,0,0,0
2017,Corey Nelson,8876,LB,5,DEN,24,25,25,19,21,0,65.3,,,,,,0,0,0,0,0
2017,Charles Leno Jr.,8880,T,16,CHI,0,0,0,0,0,50,41.8,,,,,,0,0,0,0,0
2017,Demetrius Rhaney,8884,C,1,WAS,2,0,0,0,0,0,56.4,,,,,,0,0,0,0,0
2017,Terrance Mitchell,8888,CB,3,KC,0,6,8,0,2,0,66.7,,,,,,0,0,1,0,0
2017,Kapri Bibbs,8906,HB,2,WAS,6,0,3,0,0,0,60.5,,62.8,,,,0,0,0,0,0
2017,Howard Jones,8909,ED,2,CHI,0,5,2,0,0,0,61.7,,,,,,0,0,0,0,0
2017,Dewey McDonald,8913,LB,3,SEA,9,8,11,13,6,0,62.2,,,,,,0,0,1,0,0
2017,Bennie Fowler,8914,WR,16,DEN,41,51,75,59,0,0,59.6,,,,60.1,,0,0,6,0,3
2017,Brent Qvale,8921,T,16,NYJ,53,0,0,0,0,61,64.2,,,,,,1,0,0,0,0
2017,Jeremy Vujnovich,8928,G,15,IND,0,0,0,0,0,59,63.4,,,,,,0,0,0,0,0
2017,Brock Coyle,8929,LB,16,SF,39,26,26,30,71,0,62.9,,,,,,0,0,0,0,0
2017,Allen Hurns,8931,WR,1,JAX,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Cairo Santos,8932,K,5,CHI,0,20,0,0,0,20,60.4,69.1,,,,59,0,0,0,0,0
2017,Kerry Wynn,8938,ED,15,NYG,75,35,6,0,44,4,90.5,,,,,,0,0,3,1,0
2017,Jamie Meder,8940,DI,10,CLV,0,0,0,0,43,28,58.4,,,,,,0,0,0,0,0
2017,Albert Wilson,8943,WR,8,KC,23,0,8,24,0,0,47.4,,59.5,,,,0,0,0,0,1
2017,Casey Kreiter,8959,LS,16,DEN,0,0,0,78,0,60,64.3,,,,,,0,0,1,0,0
2017,Zac Kerin,8960,G,1,DET,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0
2017,Josh Wells,8968,T,13,JAX,0,0,0,0,0,61,63.1,,,,,,0,0,0,0,0
2017,Ethan Westbrooks,8976,DI,5,LA,0,0,2,0,9,0,58.9,,,,,,0,0,0,0,0
2017,Denico Autry,8982,DI,16,OAK,0,0,12,0,76,0,75.8,,,,,,0,0,0,0,0
2017,Robert Nelson,8989,CB,2,NYJ,0,12,9,7,0,0,62.9,,,,,,0,0,0,0,0
2017,Chris Boswell,8990,K,16,PIT,0,90,0,0,0,78,61,51.7,,,,81.3,0,0,1,0,0
2017,Bryan Witzmann,8995,G,16,KC,0,0,0,0,0,86,63.4,,,,,,0,0,0,0,0
2017,Willie Snead IV,8999,WR,11,NO,35,17,6,0,0,0,67.8,,59,,53.3,,0,0,1,0,0
2017,Shaquil Barrett,9000,ED,16,DEN,4,11,19,50,69,0,70.5,,,,,,0,0,1,0,1
2017,James Hurst,9001,G,16,BLT,0,0,0,0,0,76,62.1,,,,,,0,0,0,0,0
2017,Taylor Gabriel,9002,WR,1,ATL,0,0,0,1,0,0,60.1,,,,,,0,0,0,0,0
2017,Josh Mauro,9003,DI,12,ARZ,0,0,0,6,43,2,51.9,,,,,,0,0,0,0,0
2017,Todd Davis,9007,LB,8,DEN,0,0,12,0,8,0,61.3,,,,,,0,0,0,0,0
2017,Kasim Edebali,9011,ED,12,NO,52,28,40,27,27,0,50.5,,,,,,2,2,0,0,1
2017,Deontae Skinner,9019,LB,3,NYG,11,9,8,12,8,0,54.5,,,,,,0,0,2,0,0
2017,Christian Jones,9020,LB,16,CHI,25,25,29,87,66,0,57.3,,,,,,0,0,4,2,4
2017,Robert Thomas,9022,DI,13,NYG,0,0,0,0,52,0,56.9,,,,,,0,0,0,0,0
2017,Cornelius Lucas,9025,T,1,LA,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0
2017,Tenny Palepoi,9028,ED,15,LAC,58,4,0,0,48,29,49.3,,59.9,,,,3,0,0,0,0
2017,Cody Parkey,9030,K,16,MIA,0,67,0,0,0,52,60.8,57,,,,69.7,0,0,1,0,0
2017,Michael Ola,9032,T,1,LAC,0,0,0,0,0,1,60,,,,,,0,0,0,0,0
2017,Senorise Perry,9035,HB,16,MIA,69,63,63,78,0,0,63.7,,64.8,,,,1,0,8,2,2
2017,Josh Walker,9046,G,2,JAX,0,0,0,0,0,4,60.8,,,,,,0,0,0,0,0
2017,Charcandrick West,9047,HB,9,KC,15,0,0,14,0,0,58.9,,59.2,,,,0,0,0,0,0
2017,Deji Olatoye,9061,CB,5,ATL,14,11,20,6,0,0,57,,,,,,1,0,1,0,0
2017,Chris McCain,9063,ED,14,LAC,0,39,42,0,27,0,38.3,,,,,,2,0,1,0,0
2017,Adarius Taylor,9074,LB,14,TB,51,52,37,51,22,0,56.4,,,,,,1,1,5,0,1
2017,Brandon Coleman,9086,WR,7,NO,18,0,0,9,0,0,40.4,,,,,,1,0,0,0,1
2017,Alejandro Villanueva,9091,T,16,PIT,0,0,0,0,0,73,62.1,,,,,,0,0,0,0,0
2017,Xavier Grimble,9092,TE,10,PIT,9,6,0,8,0,19,29.1,,59.9,,,,0,0,0,0,0
2017,Ryan Hewitt,9107,TE,13,CIN,62,3,29,73,0,41,59.9,,,,,,1,0,1,1,0
2017,Anthony Johnson,9109,DI,4,IND,16,17,15,0,13,0,60.7,,,,,,0,0,0,0,0
2017,Marcus Williams,9115,CB,15,HST,12,57,76,31,9,0,60.5,,,,,,1,0,2,0,1
2017,Andrew Norwell,9126,G,16,CAR,0,0,0,0,0,67,63,,,,,,0,0,0,0,0
2017,Jonotthan Harrison,9132,C,8,NYJ,10,0,0,0,0,33,89.6,,,,,,0,0,0,0,0
2017,Tyler Patmon,9135,CB,12,JAX,0,29,45,6,0,0,46.9,,,,,,2,1,0,0,0
2017,Garry Gilliam,9137,T,7,SF,0,0,0,0,0,26,62.3,,,,,,0,0,0,0,0
2017,Chandler Catanzaro,9140,K,16,NYJ,0,71,0,0,0,61,60.9,70.4,,,,73,1,0,0,0,0
2017,James Stone,9148,C,2,OAK,0,0,0,0,0,5,60.3,,,,,,0,0,0,0,0
2017,Kasey Redfern,9155,P,1,DET,0,1,0,1,0,0,60,60,,60,,,0,0,0,0,0
2017,DeAndre Coleman,9157,DI,5,BUF,0,0,0,0,20,0,58.2,,,,,,0,0,0,0,0
2017,Orleans Darkwa,9173,HB,9,NYG,28,0,11,23,0,0,63.1,,,,,,0,0,1,0,0
2017,Tyler Ott,9174,LS,16,SEA,0,0,0,92,0,69,67.1,,,,,,0,0,3,0,1
2017,Adrian Phillips,9177,S,15,LAC,56,16,67,66,46,0,66.6,,,,,,1,1,4,2,3
2017,David Fluellen,9184,HB,16,TEN,87,80,77,71,0,0,60.6,,,,,,1,0,4,2,2
2017,Trey Burton,9185,TE,15,PHI,67,80,62,67,0,32,80.6,,61.2,,,,1,0,5,3,0
2017,Zach Kerr,9195,DI,9,DEN,0,0,7,0,23,0,60.2,,,,,,0,0,0,0,0
2017,Damien Williams,9205,HB,10,MIA,6,32,34,52,0,0,58,,,,,,0,0,2,0,1
2017,Cameron Brate,9207,TE,5,TB,3,0,0,0,0,5,60,,,,,,0,0,0,0,0
2017,John Fullington,9218,T,1,NO,0,0,0,0,0,1,60,,,,,,0,0,0,0,0
2017,Ryan Groy,9221,G,16,BUF,54,0,0,0,0,62,54.7,,,,,,0,0,0,0,0
2017,Bernard Reedy,9228,WR,11,NE,46,0,40,0,0,0,61.2,,53.7,,68.7,,0,0,0,0,0
2017,Justin McCray,9234,T,9,GB,3,0,0,0,0,32,36.3,,,,,,0,0,0,0,0
2017,C.J. Goodwin,9243,CB,14,ARZ,32,74,49,38,49,0,57.1,,,,,,1,0,3,1,3
2017,Fitzgerald Toussaint,9244,HB,6,PIT,30,33,28,0,0,0,58.2,,63.1,,,,1,0,4,0,0
2017,Daniel Sorensen,9253,S,15,KC,14,7,67,19,51,0,59.5,,,,58.4,,1,0,0,0,1
2017,Tyler Shatley,9257,G,16,JAX,0,0,0,0,0,78,62.6,,,,,,0,0,0,0,0
2017,Brandon Dunn,9262,DI,15,HST,11,0,0,0,54,0,48.2,,,,,,1,0,0,0,0
2017,Travis Coons,9268,K,3,LAC,0,15,0,0,0,14,60.3,53.6,,,,47.9,0,0,2,0,0
2017,Joe Thomas,9272,LB,12,GB,58,46,59,50,0,0,60.3,,,,,,1,0,2,1,0
2017,Trey Hopkins,9276,G,12,CIN,0,0,0,0,0,41,62.6,,,,,,0,0,0,0,0
2017,Michael Palardy,9277,P,16,CAR,0,0,0,72,0,67,63.5,,,72.8,,,0,0,0,0,1
2017,Branden Oliver,9286,HB,5,LAC,20,0,15,0,0,0,61,,55.9,,,,0,0,0,0,0
2017,Matt Feiler,9289,G,3,PIT,0,0,0,0,0,11,61.6,,,,,,0,0,0,0,0
2017,Freddie Martino,9292,WR,8,TB,30,42,24,18,0,0,63.7,,,,,,0,0,5,1,3
2017,Keith Smith,9302,FB,16,DAL,73,72,26,66,0,0,62.2,,,,,,2,0,4,1,2
2017,Tyler Larsen,9304,C,9,CAR,7,0,0,0,0,31,59.6,,,,,,0,0,0,0,0
2017,Jeremiah Sirles,9305,G,14,MIN,6,0,0,0,0,61,34.9,,,,,,0,0,0,0,0
2017,Garrison Smith,9310,DI,4,SEA,0,0,0,0,6,0,58.7,,,,,,0,0,0,0,0
2017,Anthony Steen,9315,G,5,MIA,0,0,0,0,0,18,61.7,,,,,,0,0,0,0,0
2017,Mike Pennel,9316,DI,16,NYJ,0,0,10,0,54,61,62.5,,,,,,0,0,0,0,0
2017,K'Waun Williams,9332,CB,7,SF,0,0,10,0,1,0,61.7,,,,,,0,0,0,0,0
2017,Jayrone Elliott,9336,ED,1,DAL,0,1,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Patrick Murray,9389,K,12,TB,0,59,0,0,0,45,60.8,34.8,,,,57.8,0,0,2,0,2
2017,Amari Cooper,9437,WR,2,OAK,2,0,0,0,0,0,60,,62.9,,,,0,0,0,0,0
2017,Brandon Scherff,9438,G,14,WAS,0,0,0,0,0,57,63.6,,,,,,0,0,0,0,0
2017,Leonard Williams,9439,DI,16,NYJ,0,0,13,0,64,0,59,,,,,,0,0,0,0,0
2017,Vic Beasley Jr.,9441,ED,8,ATL,0,0,8,0,1,0,61.6,,,,,,0,0,0,0,0
2017,Ereck Flowers,9442,T,14,NYG,0,0,0,0,0,44,29.2,,,,,,0,0,0,0,0
2017,Trae Waynes,9444,CB,15,MIN,0,0,39,0,46,0,66.8,,,,,,0,0,0,0,0
2017,Danny Shelton,9445,DI,1,CLV,0,0,1,0,6,0,59.8,,,,,,0,0,0,0,0
2017,Andrus Peat,9446,G,13,NO,0,0,0,0,0,64,62.9,,,,,,0,0,0,0,0
2017,Melvin Gordon III,9448,HB,1,LAC,1,0,0,0,0,0,60,,60,,,,0,0,0,0,0
2017,Kevin Johnson,9449,CB,12,HST,0,1,6,0,36,0,56.3,,,,,,0,0,0,0,0
2017,Arik Armstead,9450,ED,6,SF,0,0,1,0,27,0,60.6,,,,,,0,0,0,0,0
2017,Marcus Peters,9451,CB,2,KC,0,0,1,0,0,0,60.3,,,,,,0,0,0,0,0
2017,Cam Erving,9452,G,8,KC,0,0,0,0,0,41,61.6,,,,,,0,0,0,0,0
2017,Cedric Ogbuehi,9454,T,3,CIN,0,0,0,0,0,9,61.1,,,,,,0,0,0,0,0
2017,Bud Dupree,9455,ED,15,PIT,0,0,0,0,49,0,58.9,,,,,,0,0,0,0,0
2017,Shane Ray,9456,ED,3,DEN,0,0,3,0,0,0,60.3,,,,,,0,0,0,0,0
2017,D.J. Humphries,9457,T,4,ARZ,0,0,0,0,0,13,61.6,,,,,,0,0,0,0,0
2017,Shaq Thompson,9458,LB,14,CAR,4,2,10,43,56,0,74.9,,,,,,0,0,3,0,1
2017,Byron Jones,9460,S,16,DAL,9,80,51,19,59,0,67.7,,,,,,1,0,5,1,1
2017,Laken Tomlinson,9461,G,11,SF,0,0,0,0,0,46,62.8,,,,,,0,0,0,0,0
2017,Damarious Randall,9463,CB,12,GB,0,3,14,1,29,0,63.1,,,,,,0,0,0,0,0
2017,Stephone Anthony,9464,LB,8,MIA,5,5,3,6,21,0,63.5,,,,,,0,0,0,0,0
2017,Malcom Brown,9465,DI,11,NE,0,0,4,0,46,0,58.7,,,,,,0,0,0,0,0
2017,Landon Collins,9466,S,12,NYG,0,40,0,0,55,0,51.1,,,,,,2,2,4,0,0
2017,Donovan Smith,9467,T,16,TB,0,0,0,0,0,64,63.5,,,,,,0,0,0,0,0
2017,Mario Edwards Jr.,9468,DI,13,OAK,0,0,13,0,56,0,59.9,,,,,,0,0,0,0,0
2017,Preston Smith,9471,ED,16,WAS,0,0,1,7,71,0,57.5,,,,,,0,0,0,0,0
2017,Eddie Goldman,9472,DI,11,CHI,0,0,2,0,45,0,57.9,,,,,,0,0,0,0,0
2017,Devin Funchess,9474,WR,4,CAR,3,1,0,0,0,0,59.2,,,,,,0,0,0,0,0
2017,Benardrick McKinney,9476,LB,16,HST,0,0,8,0,77,0,62.4,,,,,,0,0,0,0,0
2017,Hau'oli Kikaha,9477,ED,6,NO,0,9,14,0,3,0,63.1,,,,,,0,0,0,0,0
2017,Eric Kendricks,9478,LB,15,MIN,0,0,9,0,52,0,61.4,,,,,,0,0,0,0,0
2017,Jaquiski Tartt,9479,S,9,SF,12,2,0,30,40,0,60.9,,,,,,0,0,1,0,0
2017,Eric Rowe,9480,CB,2,NE,0,7,6,0,0,0,65.7,,,,,,0,0,1,0,0
2017,Mitch Morse,9482,C,7,KC,0,0,0,0,0,26,61.3,,,,,,0,0,0,0,0
2017,Ronald Darby,9483,CB,5,PHI,0,0,8,0,1,0,59.9,,,,,,0,0,0,0,0
2017,Nate Orchard,9484,ED,13,CLV,63,0,1,0,1,0,69.6,,59.7,,,,1,0,0,0,0
2017,Jordan Phillips,9485,DI,12,MIA,0,0,5,0,52,0,57.7,,,,,,0,0,0,0,0
2017,Jake Fisher,9486,T,6,CIN,0,0,0,0,0,24,61.3,,,,,,0,0,0,0,0
2017,Ameer Abdullah,9487,HB,4,DET,11,0,0,0,0,0,59.9,,61.6,,,,0,0,0,0,0
2017,Maxx Williams,9488,TE,11,BLT,40,0,2,6,0,52,73.6,,,,,,0,0,0,0,0
2017,Rob Havenstein,9490,T,15,LA,0,0,0,0,0,91,64.1,,,,,,0,0,0,0,0
2017,Markus Golden,9491,ED,4,ARZ,0,0,0,0,14,0,60.3,,,,,,0,0,0,0,0
2017,Ty Sambrailo,9492,T,15,ATL,35,0,0,0,0,68,73.5,,,,,,0,0,0,0,0
2017,Ali Marpet,9494,C,1,TB,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0
2017,Quinten Rollins,9495,CB,6,GB,8,29,17,7,2,0,81.6,,,,,,0,0,1,1,0
2017,Frank Clark,9496,ED,11,SEA,0,0,11,0,12,0,61,,,,,,0,0,0,0,0
2017,Jordan Richards,9497,S,16,NE,72,99,69,39,30,0,62.7,,,,,,0,0,3,0,1
2017,A.J. Cann,9500,G,15,JAX,0,0,0,0,0,72,58.7,,,,,,0,0,0,0,0
2017,Clive Walford,9501,TE,11,OAK,5,0,8,0,0,45,67.6,,,,,,0,0,0,0,0
2017,Tyler Lockett,9502,WR,16,SEA,81,0,86,0,0,0,61.5,,85.8,,72.9,,0,0,0,0,0
2017,Jaelen Strong,9503,WR,1,JAX,0,2,7,0,0,0,66.8,,,,,,0,0,1,0,0
2017,Hroniss Grasu,9504,C,3,CHI,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0
2017,Jamon Brown,9505,G,16,LA,0,0,0,0,0,94,65.3,,,,,,0,0,0,0,0
2017,Chris Conley,9509,WR,2,KC,2,0,0,0,0,0,60,,61.2,,,,0,0,0,0,0
2017,Duke Johnson Jr.,9510,HB,2,CLV,0,0,6,0,0,0,60.1,,,,54.8,,0,0,0,0,0
2017,P.J. Williams,9511,CB,15,NO,0,10,49,5,23,0,52.1,,,,,,2,1,0,1,0
2017,Eli Harold,9512,LB,16,SF,60,4,58,36,73,0,54.8,,,,,,0,0,0,0,0
2017,John Miller,9514,G,4,BUF,0,0,0,0,0,16,62.4,,,,,,0,0,0,0,0
2017,Craig Mager,9516,CB,2,LAC,5,9,12,11,2,0,59.7,,,,,,0,0,0,0,0
2017,Jordan Hicks,9517,LB,6,PHI,0,0,3,0,16,0,58.9,,,,,,0,0,0,0,0
2017,Tyler Kroft,9518,TE,11,CIN,10,0,0,14,0,31,52.6,,,,,,0,0,0,0,2
2017,Sammie Coates,9520,WR,12,CLV,0,39,53,55,0,0,66.8,,,,,,2,0,4,0,0
2017,Danielle Hunter,9521,ED,16,MIN,0,0,14,0,49,14,60.2,,,,,,0,0,0,0,0
2017,Carl Davis,9523,DI,11,BLT,0,0,0,0,51,0,83.2,,,,,,0,0,0,0,0
2017,Chaz Green,9524,T,14,DAL,0,0,0,0,0,60,62.1,,,,,,0,0,0,0,0
2017,Jeff Heuerman,9525,TE,8,DEN,9,1,0,3,0,14,57.4,,,,,,0,0,0,0,0
2017,Henry Anderson,9526,DI,9,IND,0,0,12,0,50,0,81.3,,,,,,0,0,0,0,0
2017,Ty Montgomery,9527,HB,3,GB,0,0,0,5,0,0,57.5,,,,,,0,0,0,0,0
2017,Matt Jones,9528,HB,4,IND,11,17,10,2,0,0,66.7,,,,,,0,0,0,0,0
2017,Xavier Cooper,9529,DI,1,NYJ,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0
2017,Geneo Grissom,9530,ED,8,NE,23,47,18,36,29,0,69.6,,,,,,0,0,2,1,1
2017,Steven Nelson,9531,CB,8,KC,0,0,34,0,0,0,71.8,,,,,,0,0,0,0,0
2017,Paul Dawson,9532,LB,3,SEA,11,12,11,19,0,0,69.1,,,,,,0,0,3,0,1
2017,Angelo Blackson,9533,DI,8,HST,0,0,0,0,23,0,58.5,,,,,,0,0,0,0,0
2017,Daryl Williams,9535,T,16,CAR,0,0,0,0,0,67,44.5,,,,,,0,0,0,0,0
2017,Jamison Crowder,9538,WR,15,WAS,3,0,72,0,0,0,60.9,,,,29.4,,0,0,0,0,0
2017,Justin Hardy,9540,WR,16,ATL,77,40,55,19,0,0,65.2,,,,,,0,0,2,1,1
2017,Jalston Fowler,9541,FB,1,TEN,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2017,Clayton Geathers,9542,S,5,IND,0,0,4,26,0,0,50.5,,,,,,1,0,0,0,0
2017,T.J. Clemmings,9543,T,6,WAS,0,0,0,0,0,26,53.6,,,,,,0,0,0,0,0
2017,Arie Kouandjio,9545,G,8,WAS,0,0,0,0,0,28,62.2,,,,,,0,0,0,0,0
2017,Gabe Wright,9546,DI,1,MIA,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0
2017,Ibraheim Campbell,9548,S,9,HST,43,35,42,46,15,0,59.5,,60,,,,3,0,3,0,2
2017,Rodney Gunter,9549,DI,16,ARZ,0,0,0,0,63,68,52.2,,,,,,1,0,0,0,0
2017,Blake Bell,9550,TE,13,MIN,55,13,47,41,0,48,58,,,,,,1,1,1,0,0
2017,Ramik Wilson,9551,LB,8,KC,11,13,7,18,27,0,62.1,,,,,,0,0,0,0,0
2017,Andrew Donnal,9552,G,6,BLT,0,0,0,0,0,34,62.4,,,,,,0,0,0,0,0
2017,Josh Shaw,9553,S,16,CIN,34,47,67,35,36,0,35.9,,,,,,4,0,2,0,0
2017,Za'Darius Smith,9555,ED,12,BLT,5,0,11,0,53,0,58.1,,,,,,0,0,0,0,0
2017,Vince Mayle,9556,TE,16,BLT,73,85,67,84,0,0,75.4,,73.4,,,,2,0,7,0,1
2017,Kwon Alexander,9557,LB,11,TB,0,0,4,0,50,0,61,,,,,,0,0,0,0,0
2017,Javorius Allen,9558,HB,16,BLT,6,45,26,87,0,0,61.8,,60,,,,0,0,6,1,2
2017,Damien Wilson,9560,LB,16,DAL,73,80,72,66,61,0,67.6,,,,,,1,0,3,3,1
2017,Jon Feliciano,9561,G,13,OAK,59,0,0,0,0,49,57.2,,59.9,,,,2,0,0,0,0
2017,Jake Ryan,9562,LB,15,GB,74,16,57,62,0,0,63.7,,,,,,1,1,2,0,1
2017,Shaq Mason,9564,G,16,NE,0,0,0,0,2,87,65,,,,,,0,0,0,0,0
2017,Max Garcia,9566,G,15,DEN,0,0,0,1,0,59,62.8,,,,,,0,0,0,0,0
2017,Mark Glowinski,9567,G,10,IND,45,0,0,0,0,45,57.8,,59.9,,,,0,0,0,0,0
2017,Grady Jarrett,9570,DI,16,ATL,0,0,9,0,64,0,57,,,,,,0,0,0,0,0
2017,Ben Heeney,9573,LB,5,HST,29,22,25,29,0,0,68.5,,,,,,2,1,1,1,1
2017,Martrell Spaight,9574,LB,15,WAS,46,51,20,79,8,0,55.6,,,,,,1,0,3,0,1
2017,Adrian Amos,9575,S,11,CHI,18,9,11,58,50,0,62.1,,,,,,0,0,2,0,0
2017,MyCole Pruitt,9576,TE,1,HST,6,0,0,0,0,4,58.3,,,,,,0,0,0,0,0
2017,Bobby McCain,9578,CB,16,MIA,0,62,51,8,66,0,71,,,,,,0,0,1,1,0
2017,Kyle Emanuel,9586,LB,15,LAC,6,4,13,76,54,0,55,,,,,,1,1,3,0,0
2017,Tyeler Davison,9587,DI,14,NO,0,0,1,0,23,56,38.4,,,,,,0,0,0,0,0
